billId,tax,total,date,hour
665,4.0,30.67,10/16/2018,23:49
666,4.0,14.19,05/26/2018,18:50
667,7.0,36.06,02/14/2018,1:18
668,4.0,30.41,07/15/2018,20:26
669,6.35,18.28,09/05/2018,0:3
670,4.75,27.20,03/16/2018,17:21
671,4.75,28.06,09/07/2018,18:32
672,6.0,26.25,02/23/2018,18:12
673,4.75,31.57,10/01/2018,15:11
674,6.0,18.39,04/27/2018,0:32
675,5.3,8.65,02/06/2018,21:9
676,6.25,9.45,02/28/2018,18:2
677,4.0,38.24,10/25/2018,22:51
678,4.0,16.87,05/19/2018,15:21
679,4.0,17.15,11/19/2018,19:36
680,5.75,30.80,11/10/2018,19:18
681,6.0,29.76,08/05/2018,22:50
682,6.62,9.39,09/21/2018,19:41
683,6.0,6.43,03/14/2018,23:32
684,6.25,28.20,10/05/2018,18:50
685,6.62,34.08,12/21/2018,21:50
686,6.62,30.77,09/07/2018,16:33
687,6.0,41.22,04/12/2018,0:31
688,4.75,34.59,01/14/2018,21:35
689,6.62,15.64,01/01/2018,22:34
690,4.0,28.76,10/08/2018,17:25
691,4.0,17.21,06/28/2018,21:49
692,6.0,16.33,01/08/2018,23:44
693,6.0,5.41,09/28/2018,21:3
694,6.62,14.75,05/04/2018,20:10
695,4.0,14.81,07/16/2018,23:47
696,4.0,30.88,10/16/2018,23:41
697,4.0,22.64,12/17/2018,15:50
698,6.25,29.70,07/07/2018,18:41
699,4.0,34.33,07/12/2018,22:19
700,6.0,33.98,01/08/2018,0:42
701,5.75,34.84,12/20/2018,15:19
702,4.0,26.74,11/17/2018,19:40
703,7.25,29.64,11/09/2018,23:5
704,7.0,36.35,04/21/2018,1:50
705,6.25,11.63,01/15/2018,18:18
706,4.0,16.91,01/02/2018,19:46
707,4.0,6.90,01/19/2018,23:28
708,6.0,18.09,11/17/2018,20:32
709,6.62,35.77,12/03/2018,16:7
710,4.0,9.83,01/13/2018,0:42
711,6.0,40.36,09/12/2018,21:9
712,6.62,17.39,04/03/2018,0:37
713,7.0,20.82,10/12/2018,21:1
714,4.0,9.83,07/11/2018,19:29
715,7.0,29.96,09/28/2018,18:9
716,6.0,10.85,11/20/2018,16:40
717,6.25,27.14,06/26/2018,20:29
718,5.75,6.12,01/07/2018,23:46
719,7.25,24.98,09/20/2018,15:50
720,6.0,10.18,01/27/2018,23:48
721,6.0,8.31,10/14/2018,21:48
722,6.62,10.26,10/17/2018,15:19
723,6.0,32.97,10/27/2018,19:17
724,7.0,7.59,03/10/2018,0:21
725,4.0,13.22,03/20/2018,15:3
726,6.25,9.39,09/19/2018,22:9
727,6.25,16.96,12/28/2018,16:58
728,6.25,25.36,08/27/2018,22:9
729,6.0,27.56,12/03/2018,19:45
730,6.0,6.62,07/25/2018,1:58
731,6.0,17.63,07/01/2018,20:12
732,6.0,31.38,04/13/2018,22:52
733,6.62,6.07,12/19/2018,20:22
734,6.35,27.29,12/15/2018,23:19
735,4.0,8.48,01/26/2018,0:49
736,7.0,35.16,10/14/2018,23:3
737,6.87,6.62,01/06/2018,0:18
738,7.0,35.36,12/02/2018,1:55
739,6.25,40.39,11/22/2018,18:22
740,4.75,16.88,07/25/2018,0:41
741,6.0,25.12,04/24/2018,1:45
742,4.75,15.16,11/18/2018,22:21
743,5.75,19.14,09/01/2018,20:21
744,6.0,5.44,12/26/2018,0:40
745,5.0,6.99,05/05/2018,21:48
746,6.0,39.68,11/14/2018,0:39
747,4.0,6.23,12/12/2018,21:39
748,6.62,16.87,11/13/2018,23:39
749,6.25,25.18,04/21/2018,23:20
750,6.0,9.65,12/01/2018,17:23
751,6.0,29.46,04/01/2018,19:47
752,6.62,9.64,03/20/2018,19:29
753,6.0,20.02,02/19/2018,18:40
754,6.0,9.93,10/15/2018,16:9
755,4.75,27.08,07/06/2018,22:8
756,4.0,6.54,01/22/2018,21:51
757,6.62,23.29,08/10/2018,16:2
758,6.25,19.04,06/08/2018,22:38
759,6.0,40.49,06/27/2018,17:36
760,7.0,10.50,09/23/2018,20:27
761,4.75,21.61,04/13/2018,19:46
762,5.75,33.54,08/13/2018,23:48
763,6.25,17.15,08/01/2018,1:48
764,5.0,28.43,06/10/2018,21:41
765,4.0,23.18,07/15/2018,16:59
766,6.87,19.94,04/17/2018,21:11
767,6.0,16.66,06/21/2018,0:17
768,4.0,16.35,07/07/2018,19:56
769,6.35,29.04,05/22/2018,1:49
770,4.0,30.28,06/21/2018,0:10
771,4.0,26.44,09/03/2018,16:37
772,7.0,24.48,09/04/2018,21:10
773,6.87,30.71,09/23/2018,15:17
774,4.0,38.18,09/25/2018,21:45
775,6.0,28.59,10/07/2018,20:37
776,6.0,8.49,11/03/2018,23:28
777,6.25,30.58,12/20/2018,18:10
778,7.0,19.58,11/18/2018,23:43
779,4.0,28.78,02/28/2018,1:1
780,4.0,23.31,03/15/2018,21:28
781,6.62,24.05,02/11/2018,15:28
782,4.0,8.65,01/13/2018,16:44
783,4.0,29.90,07/16/2018,15:17
784,6.0,27.34,05/23/2018,1:14
785,6.62,31.26,07/27/2018,23:34
786,6.62,6.98,07/02/2018,15:18
787,6.25,24.10,12/10/2018,15:47
788,6.62,34.62,02/24/2018,0:10
789,6.35,13.52,03/20/2018,15:16
790,6.0,35.63,03/05/2018,18:49
791,6.0,17.23,11/27/2018,1:1
792,4.0,22.40,12/05/2018,1:27
793,6.35,12.93,11/08/2018,18:33
794,5.75,15.42,11/27/2018,16:29
795,6.25,30.37,03/19/2018,1:1
796,4.0,14.56,04/21/2018,0:15
797,6.0,18.93,01/16/2018,1:56
798,6.0,28.16,12/21/2018,0:3
799,6.0,37.60,04/19/2018,23:6
800,6.62,7.05,09/28/2018,19:7
801,5.3,10.51,04/06/2018,21:24
802,4.0,6.90,05/25/2018,22:45
803,4.0,33.95,05/28/2018,20:52
804,6.25,22.82,08/21/2018,21:15
805,4.0,9.28,01/07/2018,15:49
806,6.0,23.78,08/27/2018,1:56
807,6.25,34.38,07/18/2018,23:38
808,4.0,32.23,01/14/2018,22:58
809,6.0,16.39,12/14/2018,18:19
810,7.0,26.77,01/02/2018,0:2
811,6.0,33.15,03/26/2018,16:44
812,6.25,24.34,09/21/2018,15:2
813,6.0,33.58,11/20/2018,21:14
814,4.0,6.97,04/08/2018,15:48
815,6.0,20.67,07/03/2018,16:40
816,6.0,6.65,08/02/2018,23:16
817,6.25,24.69,01/06/2018,15:53
818,5.75,17.89,04/20/2018,15:41
819,6.25,5.49,03/22/2018,17:6
820,6.62,16.69,05/18/2018,20:6
821,4.0,7.20,10/06/2018,21:41
822,6.0,27.00,01/17/2018,17:7
823,6.62,30.75,09/10/2018,18:35
824,6.0,21.74,11/23/2018,22:18
825,6.0,33.49,05/03/2018,15:47
826,4.0,28.02,08/10/2018,22:51
827,6.25,14.42,11/14/2018,20:51
828,6.62,17.00,12/28/2018,1:48
829,6.0,25.84,05/16/2018,18:52
830,6.25,28.56,12/22/2018,21:21
831,6.25,19.15,04/09/2018,19:14
832,6.62,7.05,11/19/2018,20:26
833,4.0,14.33,04/16/2018,19:40
834,6.0,26.00,04/21/2018,20:51
835,5.75,11.18,12/24/2018,23:50
836,4.0,6.27,01/28/2018,17:52
837,6.35,21.67,08/19/2018,23:32
838,6.25,17.64,02/01/2018,17:23
839,6.62,28.72,06/27/2018,20:10
840,7.0,10.60,12/16/2018,18:18
841,6.62,25.92,03/16/2018,19:8
842,6.25,34.59,10/11/2018,0:43
843,4.0,20.31,07/17/2018,16:39
844,5.0,15.77,06/17/2018,0:1
845,6.35,17.30,06/27/2018,21:9
846,6.0,34.57,04/08/2018,16:1
847,6.87,43.28,09/18/2018,15:22
848,6.25,9.95,11/01/2018,17:5
849,6.0,22.03,05/17/2018,18:28
850,6.0,15.92,05/13/2018,22:26
851,4.75,23.78,05/21/2018,15:14
852,6.25,34.85,05/24/2018,17:7
853,5.75,39.01,07/22/2018,23:29
854,6.0,23.46,06/03/2018,19:9
855,6.0,38.03,12/07/2018,21:35
856,6.0,19.13,12/26/2018,17:31
857,6.0,7.10,11/14/2018,1:2
858,7.0,7.00,08/07/2018,15:57
859,4.0,23.37,02/03/2018,0:53
860,6.62,11.11,07/02/2018,21:11
861,4.0,12.50,02/14/2018,0:20
862,6.0,20.83,05/24/2018,16:50
863,7.0,12.27,10/26/2018,17:5
864,6.0,38.65,05/25/2018,16:2
865,7.0,11.56,11/14/2018,15:53
866,6.25,22.30,04/19/2018,18:39
867,6.25,32.10,11/02/2018,15:8
868,7.25,20.58,06/28/2018,19:59
869,6.0,21.12,11/12/2018,23:35
870,6.0,5.57,12/13/2018,1:59
871,7.0,21.47,02/16/2018,21:45
872,6.0,30.35,03/01/2018,16:24
873,6.0,15.40,04/21/2018,1:32
874,6.62,11.02,03/10/2018,23:15
875,6.62,40.08,02/17/2018,19:49
876,4.0,24.07,03/18/2018,23:22
877,4.0,15.29,12/23/2018,15:28
878,6.62,7.07,10/17/2018,21:49
879,5.0,27.48,01/21/2018,20:26
880,5.3,41.37,01/02/2018,15:25
881,4.0,18.42,06/11/2018,0:27
882,6.35,34.93,06/13/2018,20:16
883,6.0,28.57,04/20/2018,22:4
884,6.25,30.52,06/06/2018,0:42
885,6.0,11.58,05/28/2018,0:22
886,7.25,15.22,09/07/2018,22:7
887,6.25,5.33,09/16/2018,23:53
888,4.0,17.41,07/08/2018,1:19
889,4.0,21.92,02/10/2018,21:11
890,6.0,32.56,12/21/2018,16:39
891,6.0,32.35,10/18/2018,17:17
892,6.0,9.34,03/22/2018,20:3
893,6.0,16.57,05/03/2018,1:47
894,6.25,14.46,05/05/2018,15:34
895,4.75,14.42,04/18/2018,1:15
896,6.0,24.60,08/05/2018,16:36
897,6.0,36.09,08/24/2018,22:57
898,6.35,31.41,10/04/2018,15:33
899,6.0,15.34,03/04/2018,16:16
900,4.0,27.29,01/12/2018,21:49
901,6.62,22.43,05/16/2018,19:29
902,6.62,17.62,03/05/2018,15:32
903,5.75,22.00,05/15/2018,22:59
904,6.62,18.78,12/13/2018,17:1
905,6.0,25.90,11/05/2018,15:15
906,4.0,11.08,11/24/2018,19:37
907,5.75,28.73,06/19/2018,20:10
908,7.0,28.59,02/15/2018,17:41
909,6.62,7.07,09/10/2018,23:30
910,6.25,11.65,03/28/2018,19:3
911,4.0,29.10,12/17/2018,15:9
912,6.0,10.32,07/17/2018,16:50
913,6.25,9.39,12/23/2018,18:4
914,6.0,28.83,07/19/2018,17:19
915,5.75,27.55,02/20/2018,15:16
916,5.75,36.26,09/07/2018,19:59
917,5.0,14.03,06/26/2018,0:39
918,6.25,21.30,06/04/2018,0:54
919,4.0,5.60,03/02/2018,18:38
920,6.25,16.33,04/05/2018,21:1
921,6.0,33.78,05/08/2018,16:40
922,6.87,10.32,02/20/2018,17:47
923,5.0,7.01,03/13/2018,16:16
924,5.3,10.58,05/11/2018,0:19
925,6.25,5.85,09/15/2018,18:5
926,7.0,37.01,05/11/2018,18:19
927,6.25,30.87,01/27/2018,20:22
928,5.0,35.22,09/10/2018,0:53
929,6.0,20.11,02/14/2018,18:4
930,6.87,29.56,10/21/2018,22:31
931,4.0,14.40,10/12/2018,18:52
932,7.0,8.99,04/05/2018,17:11
933,6.0,20.68,12/05/2018,23:1
934,6.0,11.45,04/15/2018,23:32
935,6.25,31.21,12/08/2018,22:31
936,6.0,31.09,12/01/2018,17:59
937,6.35,23.04,03/14/2018,0:5
938,7.25,33.96,03/28/2018,1:43
939,5.75,26.13,02/26/2018,0:6
940,6.0,37.84,06/08/2018,15:30
941,6.62,17.65,03/10/2018,16:20
942,5.75,36.10,06/14/2018,18:9
943,7.0,21.47,04/10/2018,20:56
944,6.25,14.23,07/06/2018,22:44
945,6.0,6.15,12/10/2018,1:43
946,6.87,42.66,10/09/2018,22:52
947,7.25,20.40,11/15/2018,16:14
948,4.75,24.62,01/14/2018,16:37
949,4.0,26.96,04/03/2018,16:22
950,7.25,19.81,11/17/2018,22:23
951,6.25,38.59,08/13/2018,19:1
952,6.35,34.48,08/04/2018,19:9
953,6.25,29.55,10/22/2018,0:7
954,6.0,17.07,09/20/2018,23:1
955,6.25,29.83,06/02/2018,20:11
956,4.75,26.72,10/05/2018,19:52
957,5.0,18.27,08/28/2018,20:17
958,6.0,19.60,10/04/2018,22:53
959,6.0,12.79,11/23/2018,16:2
960,4.0,7.59,05/14/2018,20:12
961,6.25,26.72,04/04/2018,18:13
962,4.75,11.28,03/04/2018,16:6
963,6.0,25.30,09/18/2018,20:37
964,7.0,26.96,07/03/2018,0:17
965,6.0,9.40,04/22/2018,23:41
966,6.25,24.44,07/09/2018,1:51
967,6.0,14.88,02/06/2018,22:1
968,4.75,7.78,01/15/2018,18:42
969,6.35,19.69,12/17/2018,19:10
970,6.62,9.61,12/22/2018,21:48
971,6.25,30.82,06/01/2018,19:35
972,4.75,26.07,05/09/2018,15:19
973,4.0,26.21,03/10/2018,17:58
974,4.0,20.05,04/22/2018,15:20
975,6.0,17.38,01/20/2018,1:42
976,6.35,9.50,03/03/2018,22:29
977,5.75,33.91,10/17/2018,19:1
978,4.0,30.87,11/21/2018,22:12
979,4.75,10.73,12/27/2018,23:26
980,6.35,33.29,04/03/2018,18:52
981,4.0,29.80,01/07/2018,1:22
982,6.0,16.15,06/17/2018,21:12
983,6.0,29.69,03/09/2018,22:22
984,6.25,10.13,07/12/2018,19:45
985,6.87,20.11,12/17/2018,20:38
986,4.0,26.94,03/24/2018,17:38
987,4.0,7.59,12/10/2018,1:1
988,7.0,8.99,03/01/2018,19:9
989,5.75,21.70,06/06/2018,16:59
990,4.0,24.43,02/12/2018,17:51
991,6.87,34.84,01/22/2018,18:7
992,6.25,14.76,03/15/2018,18:47
993,4.0,14.71,01/07/2018,15:2
994,6.62,26.36,06/14/2018,23:35
995,4.0,8.68,11/01/2018,21:12
996,6.35,7.01,07/20/2018,21:38
997,6.25,20.88,11/28/2018,1:34
998,6.35,26.19,11/10/2018,19:28
999,6.0,27.75,04/26/2018,18:49
1000,6.62,5.76,02/10/2018,23:33
1001,5.3,18.60,06/27/2018,18:31
1002,6.0,37.78,04/23/2018,16:15
1003,6.62,26.28,01/08/2018,23:27
1004,6.25,38.95,07/08/2018,22:22
1005,6.87,16.44,09/13/2018,15:1
1006,6.0,45.25,01/06/2018,16:41
1007,5.75,18.07,04/18/2018,23:35
1008,5.75,17.46,03/28/2018,18:47
1009,4.0,31.95,02/04/2018,15:37
1010,7.25,36.21,03/02/2018,19:36
1011,6.0,19.11,09/16/2018,20:16
1012,5.3,36.69,07/23/2018,23:54
1013,6.25,26.04,12/03/2018,22:39
1014,4.75,19.58,04/24/2018,16:55
1015,4.0,29.96,10/05/2018,15:47
1016,4.0,21.57,06/19/2018,15:54
1017,4.0,26.57,04/19/2018,23:11
1018,6.0,31.03,06/26/2018,23:35
1019,6.25,14.02,07/24/2018,0:16
1020,6.62,27.73,08/06/2018,18:40
1021,6.62,19.20,05/23/2018,17:59
1022,6.0,16.44,05/08/2018,18:21
1023,6.0,32.98,10/09/2018,18:50
1024,5.3,31.04,07/22/2018,1:1
1025,6.25,35.05,04/28/2018,23:23
1026,4.0,29.64,07/25/2018,18:57
1027,6.25,39.23,01/19/2018,1:59
1028,4.0,5.73,03/20/2018,16:56
1029,4.0,18.39,03/05/2018,0:39
1030,7.0,7.54,05/16/2018,23:49
1031,6.0,9.26,07/20/2018,20:1
1032,4.0,13.78,10/22/2018,1:1
1033,7.25,7.56,01/24/2018,1:26
1034,5.3,10.51,04/02/2018,17:7
1035,6.0,17.01,11/22/2018,1:56
1036,7.0,18.19,08/25/2018,22:28
1037,5.75,28.80,07/21/2018,0:51
1038,6.62,7.69,09/01/2018,1:43
1039,7.0,10.36,03/09/2018,21:49
1040,6.0,33.25,07/21/2018,21:12
1041,6.62,17.85,10/05/2018,21:43
1042,4.0,21.06,01/11/2018,23:56
1043,6.62,27.34,09/14/2018,21:43
1044,6.62,7.80,11/10/2018,19:45
1045,7.25,31.48,04/18/2018,0:14
1046,6.25,22.60,04/27/2018,19:16
1047,4.0,32.57,11/01/2018,20:22
1048,4.75,40.52,09/11/2018,23:53
1049,6.62,30.81,08/19/2018,17:35
1050,6.87,23.33,12/11/2018,17:57
1051,6.0,32.52,11/05/2018,20:25
1052,6.25,10.01,12/08/2018,16:26
1053,6.25,34.57,05/25/2018,18:25
1054,5.0,23.47,04/18/2018,16:13
1055,5.75,16.87,08/05/2018,1:20
1056,6.62,18.56,05/27/2018,15:34
1057,7.25,33.09,03/03/2018,1:40
1058,6.0,9.29,01/25/2018,19:6
1059,7.0,14.25,10/03/2018,0:39
1060,7.25,27.56,10/13/2018,1:53
1061,5.0,24.18,08/06/2018,1:9
1062,6.87,18.35,02/13/2018,17:46
1063,6.25,21.61,01/19/2018,0:38
1064,5.75,30.23,11/04/2018,0:37
1065,4.0,35.77,11/08/2018,19:57
1066,6.0,15.86,07/23/2018,15:14
1067,6.25,34.94,07/26/2018,19:17
1068,6.0,29.21,10/08/2018,19:30
1069,4.0,28.66,10/26/2018,1:58
1070,6.0,36.86,12/04/2018,17:17
1071,6.35,9.50,10/27/2018,23:8
1072,6.62,18.08,03/08/2018,0:26
1073,6.0,29.92,05/16/2018,0:5
1074,4.75,27.08,11/06/2018,1:14
1075,4.0,30.37,05/27/2018,17:26
1076,6.0,34.42,06/17/2018,1:44
1077,4.0,11.64,06/11/2018,21:58
1078,6.25,29.99,01/18/2018,15:6
1079,4.0,13.47,06/06/2018,20:12
1080,5.75,31.47,05/20/2018,20:29
1081,6.35,34.17,08/02/2018,0:47
1082,4.0,6.00,12/08/2018,20:44
1083,4.0,10.24,08/23/2018,15:59
1084,6.0,20.02,11/05/2018,15:9
1085,6.0,36.36,11/24/2018,22:21
1086,6.35,7.83,05/07/2018,20:41
1087,4.0,29.68,08/10/2018,17:52
1088,4.0,9.79,08/24/2018,21:40
1089,6.0,10.66,08/24/2018,15:52
1090,5.75,5.80,10/02/2018,15:10
1091,4.0,37.65,08/19/2018,16:45
1092,6.25,29.34,03/21/2018,18:51
1093,6.0,9.36,10/27/2018,20:28
1094,4.0,15.98,08/13/2018,21:56
1095,4.0,22.46,08/13/2018,18:25
1096,6.25,21.69,03/03/2018,20:5
1097,6.25,8.16,06/28/2018,20:32
1098,6.62,18.78,09/25/2018,16:52
1099,7.25,33.59,01/18/2018,0:26
1100,4.0,13.64,09/19/2018,19:5
1101,6.0,14.49,04/02/2018,20:6
1102,7.25,9.14,10/16/2018,22:30
1103,4.0,5.89,02/11/2018,23:45
1104,6.25,8.40,09/17/2018,21:22
1105,6.25,38.01,09/03/2018,0:33
1106,6.0,21.20,07/03/2018,22:8
1107,7.0,7.13,05/03/2018,21:58
1108,6.62,19.84,01/18/2018,0:20
1109,6.0,29.31,08/03/2018,15:46
1110,6.35,28.18,07/17/2018,19:43
1111,4.0,34.57,09/23/2018,16:23
1112,6.25,10.44,02/22/2018,17:17
1113,5.75,13.86,01/27/2018,19:40
1114,6.35,7.72,08/22/2018,20:56
1115,4.0,31.70,08/04/2018,0:4
1116,6.0,9.47,11/18/2018,17:10
1117,4.75,7.07,03/15/2018,23:53
1118,6.0,27.85,01/01/2018,16:14
1119,7.25,17.93,06/19/2018,18:37
1120,6.25,10.71,03/18/2018,23:30
1121,6.25,15.57,08/24/2018,15:55
1122,6.0,33.64,05/08/2018,20:6
1123,7.0,9.56,11/07/2018,17:52
1124,6.35,6.56,03/09/2018,16:38
1125,6.25,31.57,06/03/2018,17:26
1126,6.35,33.11,10/11/2018,15:6
1127,6.0,40.82,12/19/2018,18:10
1128,6.25,29.17,02/11/2018,17:38
1129,6.62,21.80,03/28/2018,19:41
1130,4.0,20.50,03/08/2018,15:5
1131,4.0,22.34,05/02/2018,22:34
1132,6.25,5.65,01/14/2018,21:27
1133,4.0,30.98,04/25/2018,23:4
1134,6.0,19.75,11/18/2018,0:2
1135,6.0,19.02,10/06/2018,16:36
1136,6.0,29.09,08/24/2018,21:27
1137,6.0,30.51,08/01/2018,15:59
1138,6.62,43.01,03/28/2018,23:1
1139,6.0,25.81,06/06/2018,16:27
1140,6.0,31.64,04/06/2018,0:27
1141,6.0,23.75,01/18/2018,21:48
1142,7.25,19.07,10/22/2018,23:23
1143,4.0,20.95,08/06/2018,19:15
1144,6.0,19.84,10/17/2018,0:44
1145,5.3,29.07,12/09/2018,0:21
1146,5.75,22.76,10/12/2018,0:57
1147,4.0,30.37,02/15/2018,17:1
1148,5.75,10.75,04/13/2018,19:55
1149,5.75,11.59,05/13/2018,22:18
1150,6.62,20.39,07/01/2018,17:44
1151,6.0,19.06,01/20/2018,19:28
1152,4.0,9.15,03/28/2018,18:37
1153,6.62,16.54,10/07/2018,18:39
1154,7.0,21.20,09/21/2018,0:56
1155,7.25,10.88,10/06/2018,23:34
1156,6.0,9.03,05/11/2018,0:34
1157,6.62,6.07,05/21/2018,15:37
1158,6.25,26.06,03/01/2018,17:13
1159,6.25,5.47,04/08/2018,18:14
1160,6.0,29.52,07/06/2018,16:35
1161,4.0,30.12,10/17/2018,0:47
1162,6.62,13.63,06/20/2018,22:52
1163,6.0,38.93,11/13/2018,20:32
1164,6.0,8.38,03/21/2018,22:36
1165,4.75,29.95,08/09/2018,1:58
1166,6.25,27.37,01/19/2018,23:33
1167,4.0,5.50,07/12/2018,20:44
1168,4.0,19.91,04/13/2018,17:56
1169,6.0,10.05,02/27/2018,21:4
1170,4.0,36.91,05/09/2018,18:7
1171,4.75,36.10,01/17/2018,22:55
1172,6.35,35.68,04/04/2018,18:40
1173,5.75,6.99,03/25/2018,19:21
1174,6.0,24.08,06/11/2018,16:25
1175,4.75,36.40,05/07/2018,1:36
1176,6.35,14.53,08/01/2018,15:16
1177,6.0,30.74,07/14/2018,1:39
1178,6.0,11.54,03/25/2018,0:15
1179,6.0,37.79,10/07/2018,21:26
1180,4.0,20.03,11/01/2018,19:6
1181,4.0,22.60,05/09/2018,19:47
1182,6.0,20.84,11/11/2018,21:4
1183,4.0,11.49,05/23/2018,16:20
1184,6.0,16.33,04/16/2018,18:51
1185,6.62,10.95,03/17/2018,1:27
1186,6.0,30.06,03/03/2018,17:25
1187,6.62,25.58,11/01/2018,20:49
1188,6.0,18.57,04/19/2018,15:6
1189,6.0,41.36,08/13/2018,0:24
1190,6.62,21.35,12/08/2018,16:38
1191,5.75,29.13,04/23/2018,20:38
1192,6.25,11.65,03/02/2018,17:51
1193,6.0,26.42,05/28/2018,0:43
1194,4.0,14.33,07/07/2018,15:54
1195,6.0,37.37,09/03/2018,18:16
1196,6.25,10.86,09/19/2018,16:1
1197,6.0,22.39,02/07/2018,19:20
1198,4.0,31.25,04/09/2018,23:31
1199,6.0,23.26,10/07/2018,22:50
1200,7.25,20.36,04/08/2018,23:59
1201,6.0,27.38,11/13/2018,21:2
1202,4.0,7.28,04/11/2018,1:52
1203,7.0,16.46,07/18/2018,0:59
1204,6.0,17.70,02/05/2018,16:36
1205,6.87,28.22,03/14/2018,15:45
1206,4.0,7.43,06/04/2018,20:35
1207,4.0,22.52,02/16/2018,17:15
1208,6.0,16.57,09/26/2018,23:36
1209,4.75,40.07,11/24/2018,17:3
1210,6.0,30.24,04/27/2018,18:45
1211,7.0,5.94,05/24/2018,21:12
1212,6.35,17.59,03/27/2018,16:29
1213,4.0,34.88,07/11/2018,15:40
1214,6.62,23.51,03/19/2018,0:38
1215,6.0,10.05,03/02/2018,0:28
1216,5.3,29.41,04/24/2018,16:50
1217,6.0,11.60,05/10/2018,23:33
1218,5.75,17.39,11/20/2018,0:30
1219,6.25,10.26,05/09/2018,20:35
1220,7.0,10.22,08/12/2018,0:24
1221,6.0,24.50,11/27/2018,23:58
1222,4.75,9.73,01/20/2018,21:2
1223,6.0,26.00,02/08/2018,17:8
1224,5.75,33.61,02/13/2018,23:31
1225,6.0,14.23,04/08/2018,1:6
1226,6.62,7.38,08/25/2018,15:1
1227,6.62,20.20,11/20/2018,21:59
1228,4.0,34.81,07/26/2018,23:47
1229,6.0,9.78,04/22/2018,18:49
1230,6.0,13.42,05/16/2018,19:31
1231,6.0,7.72,06/06/2018,21:19
1232,6.25,20.72,12/14/2018,18:47
1233,6.0,8.78,06/24/2018,21:40
1234,6.25,23.01,02/08/2018,1:27
1235,5.75,38.92,08/25/2018,23:2
1236,6.62,10.95,09/02/2018,19:1
1237,4.75,19.47,12/09/2018,22:53
1238,5.75,6.66,10/01/2018,15:13
1239,6.62,25.30,01/08/2018,16:45
1240,6.25,8.95,02/10/2018,21:35
1241,6.0,35.18,10/10/2018,22:20
1242,6.25,22.64,10/27/2018,16:2
1243,4.0,30.93,07/10/2018,21:18
1244,6.87,25.55,04/17/2018,15:24
1245,6.0,20.69,10/16/2018,18:30
1246,4.75,9.74,07/20/2018,0:4
1247,7.0,28.84,04/06/2018,18:23
1248,6.25,34.91,10/22/2018,0:5
1249,6.0,6.43,05/26/2018,19:25
1250,6.0,17.78,04/15/2018,23:53
1251,6.25,28.34,02/21/2018,17:13
1252,6.0,20.79,03/16/2018,20:14
1253,6.87,31.42,03/17/2018,1:29
1254,6.87,9.36,12/10/2018,20:2
1255,6.25,32.60,11/12/2018,22:28
1256,6.0,18.19,10/08/2018,18:51
1257,6.0,20.29,07/17/2018,22:18
1258,6.62,7.92,07/11/2018,19:21
1259,6.0,7.31,06/23/2018,1:44
1260,6.0,19.36,03/03/2018,17:35
1261,6.0,24.02,01/03/2018,0:19
1262,4.0,9.06,12/03/2018,0:22
1263,6.25,16.43,06/11/2018,0:19
1264,6.0,18.47,07/03/2018,21:43
1265,4.0,33.59,09/28/2018,19:3
1266,6.0,25.54,03/14/2018,15:13
1267,5.75,25.87,07/25/2018,20:38
1268,6.62,24.39,08/05/2018,22:30
1269,6.0,21.31,06/19/2018,15:17
1270,6.0,16.32,11/16/2018,16:14
1271,4.0,23.00,05/10/2018,19:56
1272,4.0,8.90,03/20/2018,23:36
1273,5.75,36.02,10/26/2018,21:56
1274,6.87,8.04,07/15/2018,15:41
1275,4.0,11.25,08/22/2018,1:20
1276,6.25,25.27,07/25/2018,15:34
1277,4.0,38.59,09/08/2018,20:14
1278,6.62,36.93,01/26/2018,0:45
1279,6.62,20.49,12/17/2018,16:12
1280,4.0,28.64,07/11/2018,1:35
1281,6.87,34.41,02/01/2018,23:47
1282,7.0,19.48,01/25/2018,21:26
1283,6.0,15.47,10/09/2018,21:50
1284,6.62,6.03,11/28/2018,16:31
1285,6.25,30.62,08/07/2018,17:45
1286,6.25,7.44,04/10/2018,16:36
1287,6.0,16.98,02/18/2018,17:14
1288,6.25,17.18,06/03/2018,23:3
1289,5.0,7.29,08/06/2018,15:58
1290,4.0,36.24,12/15/2018,21:12
1291,6.0,33.25,06/03/2018,19:12
1292,6.0,24.16,08/24/2018,22:13
1293,4.75,27.03,02/01/2018,16:5
1294,7.0,20.78,01/16/2018,20:29
1295,6.0,5.96,10/16/2018,1:34
1296,6.0,28.58,05/07/2018,1:48
1297,6.25,16.63,07/09/2018,1:46
1298,6.0,33.85,10/28/2018,17:15
1299,6.0,15.24,07/09/2018,16:4
1300,4.0,34.36,04/20/2018,0:3
1301,6.25,30.69,05/17/2018,20:43
1302,6.0,16.48,10/10/2018,23:52
1303,6.0,19.16,03/14/2018,15:36
1304,6.0,7.72,11/20/2018,22:26
1305,6.0,20.35,04/20/2018,19:28
1306,4.0,36.58,01/03/2018,22:10
1307,6.0,19.44,02/23/2018,15:13
1308,4.0,17.23,10/18/2018,0:5
1309,6.35,7.88,02/14/2018,0:26
1310,4.0,30.20,04/16/2018,0:14
1311,6.87,11.47,12/15/2018,15:51
1312,6.0,30.59,11/27/2018,1:51
1313,6.25,31.21,07/18/2018,18:3
1314,6.62,7.92,05/01/2018,18:22
1315,6.0,25.57,01/08/2018,20:10
