transactionId,drinkerId,barId,billId,itemId,price
996,947,20,404,10,9.29
997,947,20,404,10,9.29
998,947,20,404,12,9.42
999,947,20,404,27,10.27
1000,224,6,405,18,8.32
1001,224,6,405,31,7.84
1002,686,10,406,8,9.17
1003,686,10,406,17,5.51
1004,686,10,406,13,6.29
1005,686,10,406,24,10.12
1006,560,43,407,4,8.14
1007,560,43,407,45,8.85
1008,465,47,408,44,9.94
1009,465,47,408,4,8.09
1010,465,47,408,14,7.53
1011,465,47,408,13,6.28
1012,890,52,409,30,10.43
1013,890,52,409,29,6.51
1014,890,52,409,30,10.43
1015,890,52,409,14,7.53
1016,54,65,410,8,9.18
1017,54,65,410,27,10.24
1018,54,65,410,31,7.81
1019,771,57,411,48,7.98
1020,153,97,412,43,6.92
1021,153,97,412,10,9.3
1022,153,97,412,43,6.92
1023,153,97,412,43,6.92
1024,743,7,413,4,8.16
1025,743,7,413,43,6.92
1026,337,79,414,18,8.23
1027,337,79,414,39,9.85
1028,863,25,415,39,9.83
1029,863,25,415,31,7.83
1030,863,25,415,26,8.61
1031,863,25,415,31,7.83
1032,768,22,416,13,6.25
1033,555,13,417,44,10.0
1034,555,13,417,48,7.86
1035,555,13,417,33,9.66
1036,952,22,418,15,10.06
1037,952,22,418,14,7.54
1038,952,22,418,10,9.32
1039,952,22,418,13,6.25
1040,995,40,419,33,9.62
1041,995,40,419,1,6.05
1042,995,40,419,1,6.05
1043,550,77,420,18,8.32
1044,550,77,420,25,9.46
1045,550,77,420,43,7.0
1046,289,72,421,3,5.24
1047,289,72,421,30,10.42
1048,289,72,421,17,5.52
1049,289,72,421,0,5.06
1050,649,42,422,36,5.95
1051,705,33,423,3,5.21
1052,705,33,423,34,9.67
1053,705,33,423,34,9.67
1054,313,6,424,26,8.59
1055,313,6,424,2,7.1
1056,313,6,424,2,7.1
1057,313,6,424,45,8.99
1058,177,73,425,5,7.22
1059,177,73,425,3,5.25
1060,177,73,425,18,8.19
1061,806,98,426,43,6.96
1062,806,98,426,7,9.1
1063,638,80,427,23,7.66
1064,823,52,428,10,9.3
1065,823,52,428,14,7.53
1066,287,22,429,30,10.39
1067,169,5,430,0,5.13
1068,169,5,430,17,5.5
1069,169,5,430,31,7.79
1070,169,5,430,4,8.06
1071,470,25,431,45,8.9
1072,470,25,431,45,8.9
1073,470,25,431,26,8.61
1074,470,25,431,16,6.32
1075,316,77,432,30,10.4
1076,316,77,432,47,10.83
1077,733,68,433,47,10.9
1078,733,68,433,45,8.99
1079,733,68,433,47,10.9
1080,593,85,434,33,9.66
1081,447,48,435,31,7.82
1082,288,5,436,11,7.4
1083,607,18,437,18,8.21
1084,607,18,437,18,8.21
1085,607,18,437,15,10.05
1086,607,18,437,44,9.91
1087,56,95,438,43,6.94
1088,56,95,438,21,5.61
1089,56,95,438,26,8.58
1090,56,95,438,39,9.8
1091,265,7,439,43,6.92
1092,265,7,439,15,10.03
1093,265,7,439,7,9.04
1094,265,7,439,7,9.04
1095,316,10,440,13,6.29
1096,316,10,440,38,8.71
1097,652,82,441,3,5.28
1098,652,82,441,17,5.54
1099,318,48,442,9,5.39
1100,318,48,442,21,5.66
1101,318,48,442,1,6.03
1102,318,48,442,1,6.03
1103,986,58,443,22,5.83
1104,986,58,443,14,7.52
1105,293,2,444,11,7.36
1106,293,2,444,22,5.84
1107,293,2,444,34,9.77
1108,293,2,444,7,9.0
1109,597,45,445,31,7.72
1110,597,45,445,31,7.72
1111,597,45,445,47,10.84
1112,274,86,446,11,7.41
1113,274,86,446,11,7.41
1114,274,86,446,45,8.95
1115,274,86,446,11,7.41
1116,831,18,447,25,9.45
1117,831,18,447,45,8.98
1118,831,18,447,20,8.36
1119,831,18,447,15,10.05
1120,122,20,448,49,10.97
1121,122,20,448,1,6.1
1122,122,20,448,49,10.97
1123,122,20,448,27,10.27
1124,399,64,449,38,8.81
1125,399,64,449,9,5.29
1126,399,64,449,12,9.34
1127,590,18,450,39,9.84
1128,590,18,450,44,9.91
1129,590,18,450,18,8.21
1130,413,91,451,35,10.46
1131,413,91,451,3,5.26
1132,413,91,451,36,5.93
1133,47,41,452,32,6.63
1134,47,41,452,24,10.18
1135,47,41,452,12,9.33
1136,47,41,452,38,8.81
1137,580,35,453,41,10.56
1138,650,74,454,7,9.11
1139,650,74,454,12,9.44
1140,538,41,455,40,6.89
1141,288,34,456,8,9.21
1142,288,34,456,8,9.21
1143,288,34,456,20,8.36
1144,300,39,457,34,9.73
1145,300,39,457,9,5.4
1146,300,39,457,31,7.78
1147,747,40,458,35,10.5
1148,747,40,458,4,8.02
1149,747,40,458,1,6.05
1150,747,40,458,1,6.05
1151,723,4,459,36,5.87
1152,723,4,459,4,8.15
1153,543,86,460,11,7.41
1154,543,86,460,45,8.95
1155,543,86,460,45,8.95
1156,610,7,461,43,6.92
1157,610,7,461,18,8.25
1158,610,7,461,16,6.3
1159,610,7,461,15,10.03
1160,339,97,462,0,5.12
1161,339,97,462,43,6.92
1162,88,67,463,42,10.64
1163,88,67,463,2,7.1
1164,88,67,463,16,6.37
1165,609,86,464,11,7.41
1166,609,86,464,18,8.24
1167,25,66,465,9,5.3
1168,25,66,465,9,5.3
1169,25,66,465,48,7.98
1170,25,66,465,9,5.3
1171,961,93,466,26,8.54
1172,676,67,467,26,8.52
1173,676,67,467,42,10.64
1174,676,67,467,4,8.07
1175,554,18,468,39,9.84
1176,554,18,468,14,7.47
1177,554,18,468,20,8.36
1178,554,18,468,20,8.36
1179,189,7,469,23,7.66
1180,390,53,470,22,5.76
1181,390,53,470,23,7.64
1182,625,43,471,33,9.57
1183,625,43,471,43,6.93
1184,780,88,472,25,9.48
1185,191,84,473,3,5.19
1186,191,84,473,2,7.07
1187,619,33,474,48,7.88
1188,619,33,474,2,7.07
1189,637,47,475,24,10.16
1190,720,58,476,19,6.43
1191,739,19,477,32,6.68
1192,739,19,477,46,10.73
1193,739,19,477,21,5.6
1194,739,19,477,11,7.4
1195,444,33,478,34,9.67
1196,444,33,478,34,9.67
1197,444,33,478,25,9.55
1198,603,77,479,18,8.32
1199,603,77,479,7,9.03
1200,603,77,479,18,8.32
1201,243,48,480,1,6.03
1202,781,61,481,36,5.89
1203,781,61,481,40,6.89
1204,781,61,481,15,10.04
1205,173,93,482,5,7.23
1206,173,93,482,23,7.66
1207,173,93,482,37,6.79
1208,173,93,482,28,10.35
1209,875,25,483,1,6.0
1210,875,25,483,49,10.95
1211,875,25,483,31,7.83
1212,875,25,483,45,8.9
1213,449,31,484,14,7.51
1214,449,31,484,20,8.35
1215,449,31,484,35,10.47
1216,449,31,484,29,6.55
1217,275,50,485,22,5.79
1218,275,50,485,0,5.0
1219,275,50,485,27,10.26
1220,275,50,485,24,10.15
1221,373,28,486,36,5.98
1222,373,28,486,24,10.12
1223,373,28,486,5,7.15
1224,373,28,486,5,7.15
1225,590,18,487,45,8.98
1226,522,73,488,19,6.49
1227,522,73,488,20,8.41
1228,522,73,488,3,5.25
1229,522,73,488,25,9.53
1230,693,89,489,2,7.01
1231,693,89,489,6,6.19
1232,342,37,490,38,8.7
1233,342,37,490,15,10.08
1234,342,37,490,38,8.7
1235,342,37,490,38,8.7
1236,866,68,491,36,5.86
1237,866,68,491,18,8.18
1238,998,57,492,48,7.98
1239,998,57,492,39,9.87
1240,998,57,492,39,9.87
1241,998,57,492,48,7.98
1242,83,36,493,17,5.51
1243,482,31,494,38,8.76
1244,482,31,494,26,8.61
1245,15,91,495,48,7.95
1246,15,91,495,38,8.8
1247,150,39,496,14,7.46
1248,150,39,496,1,6.02
1249,150,39,496,0,5.08
1250,150,39,496,13,6.24
1251,998,36,497,32,6.64
1252,998,36,497,4,8.06
1253,781,61,498,15,10.04
1254,781,61,498,6,6.17
1255,781,61,498,28,10.36
1256,426,41,499,49,10.98
1257,426,41,499,32,6.63
1258,426,41,499,12,9.33
1259,430,56,500,22,5.81
1260,430,56,500,5,7.28
1261,430,56,500,5,7.28
1262,430,56,500,22,5.81
1263,855,57,501,12,9.36
1264,855,57,501,39,9.87
1265,855,57,501,32,6.65
1266,357,81,502,8,9.13
1267,357,81,502,8,9.13
1268,357,81,502,8,9.13
1269,262,18,503,28,10.31
1270,262,18,503,23,7.64
1271,724,48,504,11,7.32
1272,724,48,504,11,7.32
1273,724,48,504,32,6.7
1274,996,73,505,25,9.53
1275,103,94,506,8,9.2
1276,798,32,507,15,10.08
1277,798,32,507,12,9.37
1278,542,83,508,39,9.83
1279,546,78,509,10,9.33
1280,546,78,509,0,5.0
1281,661,8,510,18,8.21
1282,661,8,510,33,9.65
1283,661,8,510,18,8.21
1284,971,32,511,12,9.37
1285,971,32,511,15,10.08
1286,971,32,511,22,5.86
1287,971,32,511,22,5.86
1288,240,64,512,3,5.25
1289,240,64,512,2,7.12
1290,240,64,512,14,7.44
1291,240,64,512,30,10.38
1292,576,85,513,11,7.29
1293,576,85,513,11,7.29
1294,576,85,513,0,5.05
1295,576,85,513,40,6.89
1296,678,51,514,2,7.0
1297,678,51,514,48,7.91
1298,678,51,514,15,10.02
1299,678,51,514,17,5.45
1300,724,48,515,45,8.86
1301,509,78,516,10,9.33
1302,509,78,516,0,5.0
1303,509,78,516,17,5.48
1304,317,60,517,30,10.42
1305,317,60,517,46,10.76
1306,317,60,517,43,6.93
1307,552,98,518,7,9.1
1308,783,0,519,33,9.58
1309,783,0,519,45,8.84
1310,783,0,519,3,5.15
1311,783,0,519,45,8.84
1312,6,53,520,37,6.74
1313,6,53,520,23,7.64
1314,6,53,520,23,7.64
1315,6,53,520,22,5.76
1316,719,25,521,16,6.32
1317,719,25,521,49,10.95
1318,719,25,521,31,7.83
1319,181,73,522,34,9.72
1320,758,9,523,34,9.68
1321,758,9,523,34,9.68
1322,763,15,524,21,5.59
1323,763,15,524,23,7.59
1324,479,83,525,0,5.01
1325,479,83,525,0,5.01
1326,479,83,525,25,9.53
1327,479,83,525,30,10.45
1328,182,3,526,4,8.11
1329,738,59,527,20,8.34
1330,738,59,527,20,8.34
1331,738,59,527,11,7.35
1332,738,59,527,20,8.34
1333,327,7,528,15,10.03
1334,327,7,528,15,10.03
1335,928,4,529,23,7.66
1336,928,4,529,4,8.15
1337,928,4,529,23,7.66
1338,928,4,529,33,9.66
1339,683,49,530,14,7.48
1340,683,49,530,8,9.12
1341,683,49,530,14,7.48
1342,683,49,530,8,9.12
1343,875,25,531,16,6.32
1344,875,25,531,1,6.0
1345,875,25,531,33,9.67
1346,875,25,531,26,8.61
1347,53,77,532,47,10.83
1348,963,91,533,22,5.78
1349,963,91,533,26,8.56
1350,122,22,534,44,9.89
1351,122,22,534,14,7.54
1352,122,22,534,14,7.54
1353,122,22,534,14,7.54
1354,707,7,535,43,6.92
1355,707,7,535,16,6.3
1356,707,7,535,7,9.04
1357,184,15,536,4,8.04
1358,184,15,536,23,7.59
1359,251,90,537,18,8.17
1360,251,90,537,0,5.13
1361,251,90,537,21,5.63
1362,757,41,538,12,9.33
1363,757,41,538,32,6.63
1364,266,96,539,22,5.82
1365,266,96,539,25,9.52
1366,942,24,540,23,7.63
1367,942,24,540,2,7.08
1368,145,97,541,0,5.12
1369,145,97,541,10,9.3
1370,145,97,541,0,5.12
1371,546,78,542,49,10.99
1372,546,78,542,40,6.83
1373,546,78,542,19,6.45
1374,546,78,542,5,7.26
1375,905,50,543,0,5.0
1376,905,50,543,24,10.15
1377,496,87,544,14,7.56
1378,496,87,544,37,6.75
1379,496,87,544,31,7.75
1380,732,11,545,7,9.03
1381,543,84,546,3,5.19
1382,543,84,546,28,10.31
1383,543,84,546,8,9.2
1384,678,36,547,48,7.9
1385,678,36,547,17,5.51
1386,678,36,547,32,6.64
1387,424,50,548,27,10.26
1388,424,50,548,18,8.26
1389,424,50,548,0,5.0
1390,447,4,549,4,8.15
1391,447,4,549,33,9.66
1392,447,4,549,32,6.6
1393,447,4,549,23,7.66
1394,685,76,550,15,10.05
1395,685,76,550,15,10.05
1396,173,93,551,12,9.42
1397,173,93,551,7,9.09
1398,107,37,552,5,7.28
1399,107,37,552,14,7.47
1400,107,37,552,15,10.08
1401,107,37,552,14,7.47
1402,50,2,553,22,5.84
1403,50,2,553,40,6.84
1404,50,2,553,22,5.84
1405,689,5,554,18,8.27
1406,552,64,555,9,5.29
1407,531,27,556,24,10.1
1408,531,27,556,2,7.13
1409,531,27,556,15,10.05
1410,531,27,556,24,10.1
1411,353,53,557,37,6.74
1412,37,82,558,38,8.7
1413,37,82,558,32,6.65
1414,37,82,558,33,9.66
1415,37,82,558,7,9.03
1416,821,37,559,38,8.7
1417,821,37,559,49,10.92
1418,821,37,559,14,7.47
1419,821,37,559,15,10.08
1420,6,49,560,14,7.48
1421,6,49,560,8,9.12
1422,6,49,560,46,10.78
1423,73,67,561,42,10.64
1424,401,30,562,34,9.68
1425,401,30,562,44,10.0
1426,401,30,562,33,9.57
1427,401,30,562,21,5.61
1428,637,64,563,1,6.06
1429,637,64,563,45,8.85
1430,885,54,564,30,10.45
1431,707,7,565,23,7.66
1432,855,57,566,48,7.98
1433,855,57,566,6,6.18
1434,855,57,566,6,6.18
1435,421,55,567,23,7.58
1436,421,55,567,12,9.36
1437,421,55,567,3,5.26
1438,421,55,567,12,9.36
1439,648,79,568,13,6.23
1440,648,79,568,26,8.61
1441,648,79,568,7,9.03
1442,648,79,568,39,9.85
1443,348,99,569,23,7.59
1444,47,99,570,26,8.59
1445,47,99,570,17,5.46
1446,293,8,571,9,5.4
1447,293,8,571,33,9.65
1448,293,8,571,33,9.65
1449,130,88,572,0,5.05
1450,130,88,572,18,8.32
1451,185,63,573,17,5.55
1452,185,63,573,10,9.31
1453,31,67,574,26,8.52
1454,31,67,574,45,8.92
1455,31,67,574,16,6.37
1456,31,67,574,26,8.52
1457,552,98,575,31,7.82
1458,552,98,575,11,7.39
1459,552,98,575,31,7.82
1460,364,50,576,0,5.0
1461,364,50,576,25,9.53
1462,364,50,576,27,10.26
1463,364,50,576,42,10.72
1464,540,44,577,24,10.14
1465,540,44,577,24,10.14
1466,540,44,577,34,9.68
1467,540,44,577,34,9.68
1468,175,53,578,23,7.64
1469,175,53,578,23,7.64
1470,175,53,578,22,5.76
1471,175,53,578,23,7.64
1472,277,38,579,24,10.16
1473,277,38,579,36,5.99
1474,277,38,579,4,8.14
1475,277,38,579,35,10.47
1476,776,43,580,5,7.25
1477,776,43,580,45,8.85
1478,776,43,580,4,8.14
1479,776,43,580,19,6.45
1480,340,91,581,7,9.11
1481,340,91,581,11,7.31
1482,340,91,581,48,7.95
1483,340,91,581,35,10.46
1484,309,22,582,13,6.25
1485,309,22,582,30,10.39
1486,201,60,583,18,8.17
1487,201,60,583,23,7.68
1488,467,99,584,26,8.59
1489,467,99,584,17,5.46
1490,467,99,584,17,5.46
1491,467,99,584,30,10.42
1492,597,45,585,49,10.97
1493,597,45,585,47,10.84
1494,597,45,585,31,7.72
1495,476,41,586,40,6.89
1496,173,93,587,26,8.54
1497,173,93,587,18,8.2
1498,831,18,588,15,10.05
1499,831,18,588,44,9.91
1500,194,41,589,49,10.98
1501,194,41,589,49,10.98
1502,434,71,590,20,8.34
1503,434,71,590,17,5.51
1504,434,71,590,35,10.49
1505,875,25,591,31,7.83
1506,875,25,591,1,6.0
1507,522,51,592,2,7.0
1508,897,26,593,15,10.08
1509,897,26,593,26,8.62
1510,897,26,593,20,8.37
1511,987,77,594,18,8.32
1512,987,77,594,7,9.03
1513,987,77,594,19,6.45
1514,268,41,595,24,10.18
1515,242,23,596,27,10.23
1516,242,23,596,5,7.25
1517,847,33,597,3,5.21
1518,847,33,597,34,9.67
1519,847,33,597,16,6.31
1520,921,49,598,6,6.19
1521,921,49,598,3,5.18
1522,824,87,599,37,6.75
1523,824,87,599,26,8.53
1524,824,87,599,37,6.75
1525,584,83,600,25,9.53
1526,758,9,601,34,9.68
1527,758,9,601,13,6.23
1528,758,9,601,13,6.23
1529,758,9,601,38,8.67
1530,516,22,602,30,10.39
1531,516,22,602,10,9.32
1532,516,22,602,14,7.54
1533,269,44,603,39,9.83
1534,269,44,603,35,10.52
1535,234,50,604,25,9.53
1536,234,50,604,28,10.28
1537,40,76,605,39,9.78
1538,40,76,605,26,8.67
1539,547,48,606,2,7.08
1540,547,48,606,31,7.82
1541,547,48,606,31,7.82
1542,234,50,607,43,6.91
1543,979,94,608,18,8.24
1544,979,94,608,1,6.09
1545,979,94,608,20,8.43
1546,979,94,608,35,10.47
1547,373,28,609,48,7.86
1548,40,65,610,10,9.23
1549,40,65,610,27,10.24
1550,40,65,610,27,10.24
1551,879,23,611,44,9.96
1552,879,23,611,27,10.23
1553,109,80,612,47,10.85
1554,109,80,612,3,5.22
1555,109,80,612,29,6.54
1556,586,15,613,30,10.39
1557,933,73,614,5,7.22
1558,282,70,615,33,9.6
1559,282,70,615,36,5.97
1560,282,70,615,9,5.4
1561,339,97,616,43,6.92
1562,339,97,616,10,9.3
1563,741,11,617,12,9.37
1564,853,44,618,8,9.18
1565,355,63,619,6,6.12
1566,355,63,619,24,10.15
1567,891,83,620,1,6.05
1568,891,83,620,21,5.61
1569,735,39,621,0,5.08
1570,735,39,621,31,7.78
1571,735,39,621,9,5.4
1572,386,57,622,40,6.87
1573,386,57,622,48,7.98
1574,386,57,622,12,9.36
1575,386,57,622,48,7.98
1576,853,44,623,34,9.68
1577,65,38,624,21,5.63
1578,65,38,624,4,8.14
1579,906,13,625,48,7.86
1580,906,13,625,27,10.22
1581,358,65,626,10,9.23
1582,358,65,626,27,10.24
1583,358,65,626,8,9.18
1584,341,77,627,18,8.32
1585,341,77,627,47,10.83
1586,341,77,627,42,10.65
1587,12,89,628,16,6.34
1588,12,89,628,6,6.19
1589,12,89,628,6,6.19
1590,988,94,629,24,10.11
1591,988,94,629,24,10.11
1592,988,94,629,22,5.72
1593,634,58,630,20,8.4
1594,634,58,630,48,7.87
1595,601,28,631,24,10.12
1596,601,28,631,37,6.71
1597,601,28,631,48,7.86
1598,905,50,632,0,5.0
1599,905,50,632,18,8.26
1600,905,50,632,22,5.79
1601,905,50,632,22,5.79
1602,453,36,633,32,6.64
1603,453,36,633,4,8.06
1604,601,83,634,45,8.9
1605,601,83,634,30,10.45
1606,308,82,635,46,10.77
1607,308,82,635,3,5.28
1608,308,82,635,33,9.66
1609,308,82,635,7,9.03
1610,190,92,636,45,8.93
1611,190,92,636,45,8.93
1612,760,69,637,1,6.08
1613,760,69,637,20,8.4
1614,706,4,638,32,6.6
1615,857,55,639,11,7.4
1616,857,55,639,6,6.11
1617,857,55,639,7,9.03
1618,857,55,639,12,9.36
1619,166,98,640,7,9.1
1620,166,98,640,7,9.1
1621,166,98,640,13,6.27
1622,886,37,641,19,6.46
1623,886,37,641,28,10.31
1624,886,37,641,14,7.47
1625,382,98,642,43,6.96
1626,382,98,642,43,6.96
1627,382,98,642,20,8.34
1628,382,98,642,13,6.27
1629,571,10,643,13,6.29
1630,571,10,643,24,10.12
1631,571,10,643,40,6.89
1632,723,4,644,33,9.66
1633,723,4,644,36,5.87
1634,723,4,644,4,8.15
1635,694,12,645,21,5.69
1636,694,12,645,5,7.24
1637,300,39,646,1,6.02
1638,300,39,646,13,6.24
1639,300,39,646,9,5.4
1640,713,89,647,28,10.32
1641,713,89,647,39,9.78
1642,713,89,647,16,6.34
1643,713,89,647,17,5.56
1644,281,52,648,33,9.58
1645,281,52,648,33,9.58
1646,281,52,648,40,6.85
1647,361,44,649,4,8.12
1648,361,44,649,34,9.68
1649,361,44,649,33,9.57
1650,361,44,649,33,9.57
1651,78,28,650,38,8.68
1652,78,28,650,38,8.68
1653,78,28,650,25,9.48
1654,818,56,651,30,10.44
1655,818,56,651,22,5.81
1656,818,56,651,22,5.81
1657,670,96,652,45,8.89
1658,670,96,652,25,9.52
1659,79,72,653,17,5.52
1660,79,72,653,47,10.9
1661,79,72,653,3,5.24
1662,127,57,654,40,6.87
1663,941,13,655,27,10.22
1664,941,13,655,18,8.23
1665,941,13,655,8,9.16
1666,587,52,656,33,9.58
1667,587,52,656,33,9.58
1668,942,24,657,17,5.57
1669,942,24,657,13,6.29
1670,42,48,658,36,5.99
1671,42,48,658,1,6.03
1672,813,38,659,16,6.32
1673,813,38,659,16,6.32
1674,813,38,659,24,10.16
1675,716,74,660,12,9.44
1676,477,36,661,48,7.9
1677,477,36,661,4,8.06
1678,477,36,661,32,6.64
1679,243,48,662,45,8.86
1680,243,48,662,2,7.08
1681,243,48,662,1,6.03
1682,970,91,663,22,5.78
1683,970,91,663,38,8.8
1684,886,53,664,37,6.74
1685,886,53,664,23,7.64
1686,886,53,664,22,5.76
1687,870,51,665,3,5.17
1688,870,51,665,15,10.02
1689,275,50,666,26,8.57
1690,275,50,666,28,10.28
1691,275,50,666,26,8.57
1692,761,34,667,5,7.21
1693,761,34,667,28,10.34
1694,92,27,668,2,7.13
1695,92,27,668,24,10.1
1696,92,27,668,19,6.47
1697,92,27,668,26,8.66
1698,30,38,669,35,10.47
1699,30,38,669,16,6.32
1700,826,12,670,20,8.48
1701,826,12,670,34,9.69
1702,826,12,670,43,6.97
1703,876,74,671,29,6.51
1704,848,85,672,8,9.12
1705,848,85,672,17,5.52
1706,281,16,673,26,8.6
1707,281,16,673,9,5.29
1708,281,16,673,41,10.57
1709,281,16,673,6,6.19
1710,89,63,674,29,6.54
1711,335,71,675,31,7.8
1712,335,71,675,17,5.51
1713,335,71,675,16,6.37
1714,637,16,676,9,5.29
1715,637,16,676,31,7.8
1716,826,34,677,5,7.21
1717,853,44,678,4,8.12
1718,989,39,679,6,6.13
1719,989,39,679,43,6.92
1720,989,39,679,0,5.08
1721,291,84,680,8,9.2
1722,985,39,681,9,5.4
1723,985,39,681,5,7.22
1724,647,82,682,7,9.03
1725,739,19,683,34,9.74
1726,739,19,683,20,8.34
1727,739,19,683,11,7.4
1728,739,19,683,20,8.34
1729,71,2,684,32,6.62
1730,71,2,684,33,9.57
1731,71,2,684,11,7.36
1732,71,2,684,40,6.84
1733,104,86,685,11,7.41
1734,104,86,685,11,7.41
1735,104,86,685,11,7.41
1736,465,47,686,24,10.16
1737,365,68,687,21,5.66
1738,365,68,687,25,9.45
1739,365,68,687,47,10.9
1740,365,68,687,47,10.9
1741,845,39,688,32,6.65
1742,845,39,688,32,6.65
1743,845,39,688,34,9.73
1744,129,89,689,6,6.19
1745,129,89,689,23,7.65
1746,790,1,690,47,10.89
1747,790,1,690,0,5.13
1748,312,36,691,48,7.9
1749,312,36,691,38,8.7
1750,312,36,691,17,5.51
1751,425,46,692,22,5.77
1752,425,46,692,35,10.54
1753,845,39,693,5,7.22
1754,289,23,694,44,9.96
1755,84,98,695,17,5.51
1756,250,46,696,35,10.54
1757,250,46,696,16,6.37
1758,404,79,697,47,10.9
1759,404,79,697,47,10.9
1760,404,79,697,47,10.9
1761,948,36,698,39,9.8
1762,948,36,698,32,6.64
1763,396,7,699,16,6.3
1764,396,7,699,4,8.16
1765,396,7,699,18,8.25
1766,413,14,700,28,10.3
1767,413,14,700,28,10.3
1768,413,14,700,20,8.35
1769,413,14,700,25,9.53
1770,723,48,701,45,8.86
1771,262,18,702,39,9.84
1772,262,18,702,25,9.45
1773,262,18,702,28,10.31
1774,262,18,702,11,7.35
1775,793,44,703,35,10.52
1776,793,44,703,4,8.12
1777,642,7,704,43,6.92
1778,905,50,705,18,8.26
1779,301,56,706,30,10.44
1780,301,56,706,22,5.81
1781,301,56,706,20,8.45
1782,301,56,706,32,6.7
1783,9,85,707,8,9.12
1784,9,85,707,17,5.52
1785,9,85,707,40,6.89
1786,776,43,708,45,8.85
1787,776,43,708,19,6.45
1788,889,91,709,0,5.04
1789,502,43,710,19,6.45
1790,502,43,710,19,6.45
1791,502,43,710,7,9.1
1792,926,44,711,4,8.12
1793,926,44,711,34,9.68
1794,506,3,712,4,8.11
1795,506,3,712,8,9.2
1796,506,3,712,8,9.2
1797,309,6,713,2,7.1
1798,309,6,713,18,8.32
1799,309,6,713,8,9.15
1800,309,6,713,18,8.32
1801,923,30,714,45,8.87
1802,923,30,714,27,10.24
1803,923,30,714,27,10.24
1804,913,32,715,32,6.63
1805,913,32,715,12,9.37
1806,913,32,715,15,10.08
1807,552,64,716,19,6.48
1808,552,64,716,30,10.38
1809,552,64,716,19,6.48
1810,455,65,717,27,10.24
1811,476,5,718,4,8.06
1812,476,5,718,4,8.06
1813,476,5,718,0,5.13
1814,476,5,718,4,8.06
1815,871,53,719,23,7.64
1816,871,53,719,37,6.74
1817,871,53,719,37,6.74
1818,723,48,720,45,8.86
1819,723,48,720,31,7.82
1820,723,48,720,1,6.03
1821,723,48,720,1,6.03
1822,179,83,721,45,8.9
1823,229,0,722,8,9.2
1824,229,0,722,8,9.2
1825,229,0,722,33,9.58
1826,229,0,722,39,9.82
1827,356,23,723,11,7.37
1828,356,23,723,29,6.51
1829,494,95,724,45,8.89
1830,494,95,724,34,9.67
1831,494,95,724,2,7.11
1832,515,65,725,8,9.18
1833,515,65,725,27,10.24
1834,137,53,726,23,7.64
1835,137,53,726,22,5.76
1836,350,78,727,17,5.48
1837,350,78,727,0,5.0
1838,701,26,728,15,10.08
1839,701,26,728,15,10.08
1840,701,26,728,6,6.12
1841,701,26,728,15,10.08
1842,820,10,729,40,6.89
1843,820,10,729,8,9.17
1844,820,10,729,17,5.51
1845,820,10,729,13,6.29
1846,716,43,730,19,6.45
1847,716,43,730,33,9.57
1848,693,89,731,6,6.19
1849,693,89,731,17,5.56
1850,693,89,731,2,7.01
1851,693,89,731,39,9.78
1852,887,64,732,19,6.48
1853,887,64,732,19,6.48
1854,318,66,733,15,10.05
1855,318,66,733,24,10.1
1856,0,52,734,30,10.43
1857,0,52,734,11,7.37
1858,870,36,735,4,8.06
1859,870,36,735,38,8.7
1860,870,36,735,48,7.9
1861,355,63,736,29,6.54
1862,355,63,736,24,10.15
1863,355,63,736,6,6.12
1864,355,63,736,20,8.4
1865,607,18,737,44,9.91
1866,77,7,738,4,8.16
1867,77,7,738,18,8.25
1868,77,7,738,16,6.3
1869,542,83,739,30,10.45
1870,542,83,739,39,9.83
1871,542,83,739,0,5.01
1872,542,83,739,39,9.83
1873,682,78,740,10,9.33
1874,682,78,740,4,8.11
1875,682,78,740,5,7.26
1876,536,76,741,45,8.85
1877,536,76,741,3,5.22
1878,852,29,742,35,10.51
1879,852,29,742,15,10.04
1880,909,50,743,28,10.28
1881,307,84,744,28,10.31
1882,307,84,744,15,10.05
1883,307,84,744,2,7.07
1884,650,55,745,6,6.11
1885,650,55,745,46,10.78
1886,760,69,746,20,8.4
1887,760,69,746,46,10.8
1888,105,69,747,46,10.8
1889,105,69,747,2,7.1
1890,105,69,747,2,7.1
1891,105,69,747,1,6.08
1892,669,3,748,43,6.92
1893,669,3,748,25,9.45
1894,669,3,748,8,9.2
1895,669,3,748,8,9.2
1896,474,35,749,41,10.56
1897,177,36,750,4,8.06
1898,909,50,751,0,5.0
1899,909,50,751,27,10.26
1900,637,16,752,34,9.69
1901,637,16,752,11,7.39
1902,881,46,753,47,10.84
1903,881,46,753,18,8.33
1904,881,46,753,12,9.34
1905,562,62,754,11,7.32
1906,562,62,754,4,8.15
1907,562,62,754,28,10.27
1908,34,91,755,11,7.31
1909,34,91,755,36,5.93
1910,755,77,756,18,8.32
1911,755,77,756,18,8.32
1912,755,77,756,43,7.0
1913,676,67,757,45,8.92
1914,297,23,758,5,7.25
1915,297,23,758,32,6.69
1916,297,23,758,5,7.25
1917,297,23,758,29,6.51
1918,777,28,759,24,10.12
1919,777,28,759,38,8.68
1920,777,28,759,36,5.98
1921,777,28,759,25,9.48
1922,430,56,760,20,8.45
1923,761,99,761,14,7.55
1924,761,99,761,14,7.55
1925,761,99,761,26,8.59
1926,761,99,761,41,10.62
1927,153,97,762,43,6.92
